12.3974	25.4967	164.195
12.443	25.9463	166.399
12.4615	26.8671	173.38
12.5106	27.2979	175.84
12.4317	27.6763	178.37
12.4412	28.1324	182.304
12.4	28.1333	183.655
12.3664	29.0305	189.263
12.5156	29.6172	193.698
12.5156	29.6172	193.698
12.384	30.448	198.347
12.4959	31.2727	204.904
12.6154	32.3846	211.909
12.569	32.7328	213.736
12.5841	33.4956	219.411
12.4737	33.1316	217.486
12.5357	33.8661	221.37
12.4364	34.3	225.394
12.7358	35.4717	233.9
12.6667	34.4167	229.568
12.6667	34.3333	229.568
12.5294	36.5588	243.072
12.6735	38.1939	252.994
12.4898	38.0102	252.994
12.5625	38.9688	258.264
12.6947	39.2737	260.983
12.5806	40	266.596
12.5806	40	266.596
12.5806	40	266.596
13	41.4	275.482
12.8864	42.2159	281.743
12.7059	43.5647	291.687
12.9767	42.8605	288.295
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
12.7059	43.5647	291.687
13.5	51.125	344.353
13.5	51.125	344.353
13.5	51.125	344.353
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
13.3714	52.5571	354.191
14.1923	67.8077	476.796
14.4706	68.9412	486.145
14.4706	69.1176	486.145
14.4	70.12	495.868
14.25	72.625	516.529
14.25	72.625	516.529
14.4	77	550.964
14.8696	75.7391	538.987
14.8696	75.7391	538.987
15.2609	74.7609	538.987
15.2	76.6	550.964
15.2	76	550.964
15.2	76	550.964
15.4286	81.5714	590.319
15.4286	81.5714	590.319
15.4286	80.5	590.319
15.4286	80.2857	590.319
15.4286	80.2857	590.319
15.4286	80.2857	590.319
16.6829	81.3415	604.717
16.6829	81.3415	604.717
16.6829	81.3415	604.717
16.6829	81.3415	604.717
16.6154	84.5385	635.728
16.6154	84.5385	635.728
16.6154	83.8462	635.728
16.6154	83.8462	635.728
16.6154	83.6154	635.728
16.6154	83.6154	635.728
17.0769	82.9231	635.728
17.0769	82.9231	635.728
17.0769	82.9231	635.728
17.0769	82.9231	635.728
17	89.25	688.705
17	89.25	688.705
17	89.25	688.705
17.4857	91.2571	708.383
17.4857	91.2571	708.383
18	93.1176	729.217
18	93.1176	729.217
18	93.1176	729.217
18	93.1176	729.217
18	93.1176	729.217
18	100.581	799.787
18	100.581	799.787
18	100.581	799.787
18	100.581	799.787
18	100.581	799.787
18	100.581	799.787
19.2857	108.036	885.478
19.2857	108.036	885.478
19.2857	108.036	885.478
19.2857	108.036	885.478
19.2857	108.036	885.478
19.2857	108.036	885.478
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.4615	115.231	953.592
21.6	114.76	991.736
21.6	114.76	991.736
22.6957	124.261	1077.97
22.6957	124.261	1077.97
23.7273	129.045	1126.97
23.7273	129.045	1126.97
23.7273	129.045	1126.97
23.7273	129.045	1126.97
23.7273	127.409	1126.97
23.7273	127.409	1126.97
23.7273	127.409	1126.97
23.7273	127.409	1126.97
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
23.1429	133	1180.64
24.8571	130.429	1180.64
24.8571	130.429	1180.64
24.8571	130.429	1180.64
24.8571	130.429	1180.64
26.5263	143.579	1304.92
26.5263	143.579	1304.92
26.5263	143.579	1304.92
26.5263	143.579	1304.92
26.5263	143.579	1304.92
28.5882	158.235	1458.43
28.5882	158.235	1458.43
28.5882	158.235	1458.43
29.25	166.938	1549.59
29.25	166.938	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
30.375	166.375	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	163.563	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
29.25	161.313	1549.59
